age,party_reg_state,party_primary_state,density_rural,density_suburban,density_urban,sex,combined_ethnicity_4way,census_median_income,ppi,single,married,num_children,children_3plus,homeowner,renter,education,hasreligion,catholic,christian,bible_reader,interest_in_religion,donrever_1,liberal_donor,conservative_donor,contbrel_1,contbpol_1,contbhlt_1,blue_collar,farmer,professional_technical,retired,apparel_1,bookmusc_1,electrnc_1,boatownr_1,cat_1,environm_1,outdgrdn_1,outdoor_1,guns_1,golf_1,investor_1,veteran_1,expensive_items_1,cnty_pct_religious,cnty_pct_evangelical,suppdem
37,1,1,0,0,1,F,W,67605,126,0,1,3,1,1,0,bach degree,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0.41343,0.07746888889,N
45,1,1,0,1,0,M,H,29712,54,0,1,0,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0.4801888889,0.1366388889,N
61,0,0,0,1,0,F,W,50000,69,0,1,0,0,0,1,post graduate,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0.3530888889,0.09932888889,Y
35,1,0,0,1,0,F,H,11200,55,1,0,0,0,0,1,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48831,0.03882,N
28,1,0,0,0,1,M,B,38612,63,0,1,2,0,1,0,some college,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3975788889,0.1088788889,Y
40,1,1,0,0,1,F,B,35289,59,0,1,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3336288889,0.1122388889,Y
36,1,0,0,1,0,F,W,109540,126,0,1,1,0,1,0,bach degree,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0.6542788889,0.03257888889,N
39,0,1,0,1,0,M,W,71384,92,0,1,3,1,0,1,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.33911,0.2501988889,N
58,1,0,0,1,0,F,W,36541,82,0,1,2,0,1,0,some college,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0.72498,0.4525788889,N
69,0,1,1,0,0,F,W,47726,18,0,1,0,0,1,0,some college,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0.5743788889,0.4712088889,N
63,1,1,0,1,0,M,W,77582,73,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0.56234,0.03617,Y
62,1,1,0,1,0,M,W,83567,85,0,1,2,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.6876288889,0.04715888889,N
48,1,0,1,0,0,M,W,82427,24,0,1,2,0,1,0,some college,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.54757,0.24308,N
57,1,1,0,0,1,F,H,35457,106,0,1,0,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5310388889,0.08296888889,Y
76,1,0,0,0,1,F,H,44731,29,0,1,0,0,1,0,no hs degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3975788889,0.1088788889,N
70,1,1,0,1,0,M,B,100485,51,0,1,0,0,1,0,high school,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0.44437,0.10975,N
70,1,1,0,0,1,M,A,101558,200,0,1,2,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0.4355688889,0.08340888889,Y
60,0,0,1,0,0,F,W,39123,44,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0.5536588889,0.45755,N
58,1,1,1,0,0,F,W,67498,78,0,1,1,0,1,0,high school,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0.4786988889,0.08112,N
46,1,1,0,1,0,M,W,59509,65,0,1,2,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5414288889,0.2863788889,N
65,0,1,1,0,0,F,W,42937,39,0,1,0,0,1,0,bach degree,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0.44156,0.4133788889,N
74,0,0,1,0,0,F,W,60111,51,0,1,0,0,1,0,post graduate,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0.31093,0.06451888889,N
37,1,0,0,1,0,M,W,72891,95,0,1,0,0,1,0,bach degree,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.33655,0.2073188889,N
63,1,1,0,1,0,M,W,26565,39,1,0,0,0,1,0,some college,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39073,0.1400088889,N
19,1,0,0,0,1,M,H,50000,86,1,0,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3975788889,0.1088788889,N
63,1,1,0,1,0,M,W,28893,39,0,1,0,0,1,0,high school,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0.39698,0.2017188889,N
59,0,1,0,1,0,F,B,50711,31,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5754088889,0.2539088889,N
65,0,1,0,1,0,F,W,50591,18,0,1,0,0,1,0,high school,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.40423,0.1239,N
55,1,0,0,1,0,F,B,32620,47,0,1,0,0,0,1,some college,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.55722,0.09623888889,Y
55,0,0,0,1,0,F,A,40486,108,0,1,0,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.5037688889,0.08284,Y
62,1,1,0,1,0,M,W,46942,126,0,1,0,0,1,0,high school,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.4258188889,0.02658888889,N
57,1,1,1,0,0,F,W,60113,74,0,1,0,0,1,0,high school,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0.53322,0.05975888889,N
45,1,1,0,1,0,M,W,64850,92,0,1,1,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4641388889,0.1827588889,N
58,1,0,0,1,0,M,W,28034,51,0,1,0,0,1,0,high school,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0.3777788889,0.1494688889,N
77,0,1,0,0,1,F,H,29766,47,0,1,0,0,1,0,no hs degree,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0.56435,0.1682588889,Y
66,1,1,0,0,1,F,W,50000,53,1,0,0,0,1,0,high school,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0.48772,0.07498888889,Y
79,1,0,0,0,1,F,H,24604,14,1,0,0,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.4401988889,0.04175,Y
28,0,1,0,0,1,M,H,41289,35,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.58395,0.26324,Y
63,0,1,1,0,0,M,W,58385,88,0,1,0,0,1,0,post graduate,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0.61836,0.41735,N
54,0,1,1,0,0,F,W,36320,52,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4882688889,0.3071,Y
67,1,1,1,0,0,M,W,46144,49,0,1,0,0,1,0,high school,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0.59108,0.17508,N
52,1,1,0,1,0,F,W,56204,76,0,1,0,0,1,0,some college,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0.29581,0.06459888889,N
59,1,0,0,1,0,M,A,86365,87,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3670188889,0.1265688889,N
34,1,1,0,1,0,F,W,142831,151,0,1,0,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0.64208,0.04375,N
59,0,1,1,0,0,F,W,48632,47,0,1,3,1,1,0,some college,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0.57871,0.3490788889,N
51,0,0,1,0,0,M,W,52019,70,0,1,0,0,1,0,some college,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0.2891288889,0.1128588889,N
29,1,1,0,1,0,M,B,40276,47,0,1,0,0,0,0,some college,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40055,0.30772,Y
29,0,1,0,1,0,F,B,82745,87,0,1,3,1,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0.6340088889,0.2807088889,Y
79,1,1,0,1,0,F,W,60372,58,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0.4641388889,0.1827588889,N
68,0,1,1,0,0,F,W,39192,18,0,1,0,0,1,0,bach degree,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0.2739488889,0.09845888889,N
23,1,1,0,1,0,M,W,25654,18,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0.62359,0.05152,N
52,1,1,0,1,0,M,W,72417,88,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.43354,0.05138,Y
71,1,0,0,1,0,M,H,54430,44,0,1,0,0,1,0,high school,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0.2355,0.1200788889,N
21,1,0,1,0,0,F,W,23759,40,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2131688889,0.18674,N
67,1,1,0,0,1,F,H,49386,102,0,1,0,0,1,0,some college,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0.4576288889,0.1149088889,N
22,1,1,0,1,0,F,B,46504,24,0,1,1,0,1,0,high school,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.39986,0.1196588889,N
49,0,1,1,0,0,F,W,58297,86,0,1,0,0,1,0,some college,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.33635,0.2189488889,N
29,0,0,0,0,1,M,W,66615,69,1,0,0,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5433988889,0.14065,N
90,1,0,0,1,0,U,W,53623,14,1,0,0,0,0,1,NA,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.72498,0.4525788889,N
59,0,1,1,0,0,F,W,40043,70,0,1,0,0,1,0,some college,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.8012688889,0.08268888889,N
47,1,0,0,1,0,F,W,120279,148,0,1,5,1,1,0,bach degree,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0.72108,0.03945,Y
74,0,0,0,0,1,F,W,101965,51,0,1,1,0,1,0,post graduate,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.5037688889,0.08284,Y
82,0,1,0,1,0,F,W,45000,44,1,0,0,0,1,0,some college,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0.65532,0.1032688889,N
68,1,1,0,1,0,F,W,65976,112,0,1,0,0,1,0,post graduate,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.4641388889,0.1827588889,Y
57,0,1,0,0,1,M,W,23511,54,1,0,0,0,0,1,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37742,0.17137,N
50,1,0,0,1,0,M,H,50000,150,1,0,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.3975788889,0.1088788889,N
69,0,1,1,0,0,F,W,52437,44,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0.54812,0.3067788889,N
58,1,0,1,0,0,M,W,84502,144,0,1,1,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0.4180188889,0.12425,N
70,1,1,0,0,1,M,W,77230,74,0,1,1,0,1,0,bach degree,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0.64208,0.04375,N
25,0,1,1,0,0,F,W,33810,52,0,1,0,0,1,0,some college,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0.469,0.31024,N
74,0,0,0,1,0,F,W,37064,83,1,0,0,0,1,0,bach degree,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0.62294,0.10478,N
68,1,0,0,0,1,M,W,59896,44,1,0,0,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.35761,0.07723888889,N
26,1,0,0,0,1,M,A,32916,120,0,1,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.49424,0.03796,Y
18,1,1,1,0,0,F,W,50193,62,0,1,0,0,1,0,some college,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0.54394,0.3282688889,N
55,0,0,0,1,0,F,W,74520,70,0,1,0,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.5053188889,0.1295988889,N
72,0,1,1,0,0,F,W,37428,13,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.36747,0.12359,N
49,1,0,0,0,1,M,H,63769,144,0,1,0,0,1,0,some college,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0.3670188889,0.1265688889,N
85,0,1,0,1,0,F,W,56250,31,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4798388889,0.1977288889,N
28,0,1,0,1,0,F,W,93893,83,0,1,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0.52794,0.3578188889,N
57,1,0,0,0,1,M,W,56027,57,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.73237,0.02671,N
86,0,0,0,1,0,F,W,110696,44,0,1,0,0,1,0,bach degree,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.3909388889,0.05517888889,Y
85,0,1,0,1,0,M,W,55168,71,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4131488889,0.23683,Y
63,0,1,0,1,0,F,W,75704,94,0,1,0,0,1,0,high school,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0.54732,0.21308,N
32,1,1,0,1,0,M,H,87354,92,0,1,2,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0.4719588889,0.1229588889,N
20,1,1,0,1,0,M,W,73752,110,0,1,1,0,1,0,bach degree,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0.62359,0.05152,Y
73,0,1,0,1,0,M,W,37706,23,0,1,0,0,1,0,high school,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.2949388889,0.07521888889,Y
23,0,1,0,1,0,F,W,60761,120,0,1,0,0,1,0,some college,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.8012688889,0.08268888889,N
40,0,0,0,1,0,M,W,33406,69,1,0,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3482788889,0.02707,N
43,0,1,0,1,0,F,W,77929,125,1,0,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.8157988889,0.2634388889,Y
20,1,1,0,1,0,M,W,79149,87,1,0,0,0,1,0,some college,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.6057,0.06384,N
65,1,0,1,0,0,F,W,51485,18,1,0,0,0,1,0,some college,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0.2752788889,0.1404188889,N
36,1,0,0,1,0,U,H,77863,154,0,1,1,0,0,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.35761,0.07723888889,N
23,1,1,0,0,1,M,B,25607,63,1,0,0,0,0,1,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5310388889,0.08296888889,N
65,1,1,1,0,0,M,W,45234,23,0,1,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0.51985,0.04696888889,Y
45,1,1,0,1,0,M,W,101819,215,0,1,1,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0.44816,0.08907888889,N
44,1,1,0,0,1,M,A,69095,118,0,1,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.64459,0.03692,N
60,1,1,0,1,0,F,W,67204,74,0,1,0,0,1,0,some college,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.51985,0.04696888889,Y
59,1,0,0,1,0,F,B,12359,47,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0.5559088889,0.3081888889,Y
65,0,1,0,1,0,F,W,71972,74,0,1,0,0,1,0,high school,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.5521388889,0.3010788889,Y
83,1,1,0,0,1,F,W,49073,29,0,1,0,0,1,0,high school,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0.35687,0.1286988889,Y
84,0,0,1,0,0,F,W,36952,13,0,1,0,0,1,0,high school,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0.4229388889,0.1823188889,N
79,0,1,0,1,0,F,W,49392,40,0,1,3,1,1,0,high school,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0.761,0.45616,Y
57,0,1,0,1,0,M,W,84467,118,0,1,0,0,1,0,some college,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0.38493,0.20287,N
70,0,0,0,1,0,M,W,69803,53,0,1,0,0,1,0,high school,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0.4962088889,0.15025,Y
55,1,1,1,0,0,F,W,36036,59,0,1,2,0,1,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0.60197,0.07284,Y
63,1,0,1,0,0,F,W,31483,74,0,1,0,0,1,0,bach degree,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.4762588889,0.3247688889,N
60,0,1,0,1,0,F,W,32062,60,0,1,1,0,1,0,some college,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0.3693788889,0.1951988889,N
42,0,1,0,1,0,M,W,33717,44,1,0,0,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3857788889,0.2432588889,N
61,1,0,0,0,1,M,H,42929,52,0,1,0,0,0,1,high school,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.49424,0.03796,N
84,0,1,1,0,0,M,W,54765,14,0,1,0,0,1,0,some college,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0.46966,0.1623,N
55,0,0,0,1,0,M,W,83212,148,1,0,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.5433988889,0.14065,N
63,1,1,0,0,1,M,W,89910,129,0,1,0,0,1,0,some college,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0.2935888889,0.07828,N
42,0,1,0,1,0,F,W,47397,81,0,1,5,1,1,0,some college,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.4856488889,0.3594588889,N
67,0,0,0,1,0,F,W,92890,51,0,1,0,0,1,0,high school,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0.51661,0.16278,Y
21,0,1,1,0,0,F,W,64013,95,0,1,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3034388889,0.1741288889,N
68,1,0,0,1,0,F,W,97626,74,0,1,1,0,1,0,some college,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0.73237,0.02671,N
70,0,0,0,1,0,F,W,68335,62,0,1,0,0,1,0,bach degree,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0.6396588889,0.18278,Y
57,1,1,0,1,0,F,B,101758,116,0,1,1,0,1,0,bach degree,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0.45567,0.20775,N
35,0,1,1,0,0,F,W,47356,54,0,1,0,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0.37374,0.3154488889,N
78,1,0,0,1,0,F,W,59781,59,0,1,0,0,1,0,high school,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0.3196988889,0.04771888889,N
62,0,1,1,0,0,F,W,52281,77,0,1,0,0,1,0,some college,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0.34548,0.1789488889,Y
26,0,1,0,1,0,F,H,32856,54,0,1,0,0,1,0,no hs degree,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.4436288889,0.29385,N
90,0,1,0,1,0,F,W,16000,14,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6568788889,0.4833288889,Y
69,0,1,0,1,0,M,W,38966,29,1,0,0,0,1,0,high school,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0.3106488889,0.10698,N
72,0,0,1,0,0,F,W,47650,26,0,1,0,0,1,0,no hs degree,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0.46249,0.2191888889,N
24,1,0,0,1,0,M,W,45478,47,0,1,2,0,1,0,high school,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0.53183,0.3206,N
21,1,0,0,1,0,F,W,74644,112,0,1,0,0,1,0,bach degree,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0.73237,0.02671,N
61,1,0,1,0,0,F,W,43018,26,0,1,0,0,1,0,high school,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0.4766288889,0.37325,N
